timestamp_ms,bid0_price,bid0_size,bid0_orders,bid1_price,bid1_size,bid1_orders,bid2_price,bid2_size,bid2_orders,bid3_price,bid3_size,bid3_orders,bid4_price,bid4_size,bid4_orders,bid5_price,bid5_size,bid5_orders,bid6_price,bid6_size,bid6_orders,bid7_price,bid7_size,bid7_orders,bid8_price,bid8_size,bid8_orders,bid9_price,bid9_size,bid9_orders,bid10_price,bid10_size,bid10_orders,bid11_price,bid11_size,bid11_orders,bid12_price,bid12_size,bid12_orders,bid13_price,bid13_size,bid13_orders,bid14_price,bid14_size,bid14_orders,bid15_price,bid15_size,bid15_orders,bid16_price,bid16_size,bid16_orders,bid17_price,bid17_size,bid17_orders,bid18_price,bid18_size,bid18_orders,bid19_price,bid19_size,bid19_orders,bid20_price,bid20_size,bid20_orders,bid21_price,bid21_size,bid21_orders,bid22_price,bid22_size,bid22_orders,bid23_price,bid23_size,bid23_orders,bid24_price,bid24_size,bid24_orders,ask0_price,ask0_size,ask0_orders,ask1_price,ask1_size,ask1_orders,ask2_price,ask2_size,ask2_orders,ask3_price,ask3_size,ask3_orders,ask4_price,ask4_size,ask4_orders,ask5_price,ask5_size,ask5_orders,ask6_price,ask6_size,ask6_orders,ask7_price,ask7_size,ask7_orders,ask8_price,ask8_size,ask8_orders,ask9_price,ask9_size,ask9_orders,ask10_price,ask10_size,ask10_orders,ask11_price,ask11_size,ask11_orders,ask12_price,ask12_size,ask12_orders,ask13_price,ask13_size,ask13_orders,ask14_price,ask14_size,ask14_orders,ask15_price,ask15_size,ask15_orders,ask16_price,ask16_size,ask16_orders,ask17_price,ask17_size,ask17_orders,ask18_price,ask18_size,ask18_orders,ask19_price,ask19_size,ask19_orders,ask20_price,ask20_size,ask20_orders,ask21_price,ask21_size,ask21_orders,ask22_price,ask22_size,ask22_orders,ask23_price,ask23_size,ask23_orders,ask24_price,ask24_size,ask24_orders,bid_vol_total,ask_vol_total,imbalance,spread,mid_price
1785024978556,64407.7,2800.54,111,64407.6,62.52,5,64407.4,0.01,1,64407.1,536.94,3,64407,5.91,1,64406.9,0.02,2,64406.7,0.01,1,64406.6,0.01,1,64406.5,988.59,2,64406.4,62.16,2,64406.3,0.8,3,64406.2,0.01,1,64406.1,0.02,2,64406,0.01,1,64405.9,0.01,1,64405.8,20.01,2,64405.7,150,1,64405.6,0.35,4,64405.5,1.6,1,64405.3,0.32,1,64405.2,0.01,1,64405.1,0.01,1,64405,5.33,3,64404.9,73.57,3,64404.8,20.03,4,64407.8,573.64,19,64407.9,0.01,1,64408,0.32,1,64408.3,1.01,2,64408.6,20,1,64408.9,0.01,1,64409,1,1,64409.2,0.02,2,64409.3,1.01,2,64409.4,5.04,5,64409.5,53.26,2,64409.6,161.67,3,64409.7,91.61,2,64409.8,5.15,2,64409.9,6.48,4,64410,7.5,7,64410.1,0.4,7,64410.2,1.86,3,64410.3,1.44,1,64410.4,0.06,2,64410.5,3.61,4,64410.6,202.01,6,64410.8,0.01,1,64410.9,1.66,4,64411,5,4,4728.79,1143.78,0.6105,0.1,64407.8
1785025008756,64408.5,2765.39,103,64408.4,6.28,31,64408.1,57.23,2,64408,1.6,2,64407.9,1,1,64407.8,0.01,1,64407.7,40.82,4,64407.6,0.35,2,64407.4,0.32,1,64407.1,0.32,1,64407,3.68,1,64406.9,0.02,2,64406.8,0.32,1,64406.6,0.01,1,64406.5,150,1,64406.4,0.34,3,64406.3,2.72,4,64406.2,0.01,1,64406.1,0.34,3,64406,3.14,3,64405.9,0.04,3,64405.8,149.11,3,64405.7,150,1,64405.6,0.03,3,64405.5,5.32,2,64408.6,563.29,21,64408.7,0.01,1,64408.8,0.32,1,64409.3,0.32,1,64409.4,5.04,5,64409.5,75.42,2,64409.6,5.03,4,64409.7,5.33,3,64409.8,5.16,3,64409.9,6.16,4,64410,7.5,7,64410.1,0.4,7,64410.2,0.03,2,64410.4,0.06,2,64410.5,4.61,5,64410.6,200.89,6,64410.8,0.01,1,64410.9,1.02,3,64411,3,2,64411.1,0.24,5,64411.2,1.35,2,64411.3,0.14,1,64411.4,0.32,1,64411.5,1.48,6,64411.6,0.32,2,3338.4,887.45,0.58,0.1,64408.6
1785025038956,64408.5,622.65,50,64408.4,12.2,59,64408.2,0.47,2,64408.1,23.24,4,64408,1.6,2,64407.7,3.68,2,64407.6,0.05,1,64407.5,0.01,1,64407.4,1.91,1,64407.3,0.01,1,64407.2,2.36,3,64406.9,4.49,3,64406.6,45.92,1,64406.5,153.82,2,64406.4,100.58,4,64406.3,4.71,3,64406.2,0.01,1,64406.1,0.03,3,64406,5.03,5,64405.9,0.01,1,64405.8,0.33,2,64405.7,2.42,1,64405.6,0.02,2,64405.5,0.33,2,64405.4,1.6,1,64408.6,753.68,63,64408.7,0.01,1,64408.9,0.01,1,64409,0.1,1,64409.4,0.06,6,64409.5,64.07,2,64409.6,5.02,3,64409.7,5.01,2,64409.8,5.16,3,64409.9,5.17,4,64410,7.5,7,64410.1,0.09,7,64410.2,0.03,2,64410.4,0.07,3,64410.5,3.77,5,64410.6,48.7,4,64410.7,1,1,64410.8,0.01,1,64410.9,0.02,2,64411,3,2,64411.1,0.24,5,64411.2,0.03,1,64411.3,0.14,1,64411.4,1.17,2,64411.5,0.16,5,987.48,904.22,0.044,0.1,64408.6
1785025069206,64396.1,763.64,27,64396,1.54,4,64395.9,0.01,1,64395.8,1.21,2,64395.7,9.37,1,64395.6,8.08,2,64395.5,1.2,1,64395.4,10.12,3,64394.9,4,1,64394.8,1.2,1,64394.6,0.01,1,64394.5,1.2,1,64394.3,0.01,1,64394.1,1.83,3,64394,0.02,2,64393.8,4.13,2,64393.5,0.01,1,64393.4,0.33,2,64393.1,8.1,2,64392.9,1.6,4,64392.8,13.23,3,64392.7,0.01,1,64392.5,0.32,1,64392.4,4.65,1,64392.3,0.01,1,64396.2,1641.55,57,64396.3,0.01,1,64396.7,355.25,3,64396.9,303.3,5,64397.5,0.01,1,64397.8,0.01,1,64397.9,150.01,2,64398,229.29,6,64398.3,0.01,1,64398.4,0.33,2,64398.5,0.01,1,64398.6,2,2,64398.7,0.32,1,64398.9,150,1,64399,24.37,4,64399.2,40.07,1,64399.3,0.01,1,64399.5,0.03,3,64399.9,155.35,1,64400,363.53,5,64400.1,0.33,2,64400.2,0.01,1,64400.4,0.01,1,64400.7,323.14,3,64400.8,203.1,3,835.83,3942.05,-0.6501,0.1,64396.1
1785025099406,64396.1,639.95,36,64396,0.14,5,64395.9,0.01,1,64395.8,0.01,1,64395.6,0.33,2,64395,1.6,2,64394.9,4,1,64394.7,0.32,1,64394.6,0.01,1,64394.4,0.32,1,64394.3,0.01,1,64394.1,0.01,1,64394,0.49,4,64393.9,0.16,1,64393.7,0.32,1,64393.5,0.02,2,64393.4,16.33,3,64393.2,0.01,1,64393.1,8.1,2,64392.9,88.61,5,64392.8,13.71,3,64392.7,0.01,1,64392.5,0.32,1,64392.4,4.65,1,64392.3,0.01,1,64396.2,804.53,60,64396.3,0.01,1,64396.5,0.38,1,64396.8,387.15,1,64396.9,96.2,3,64397,0.01,1,64397.5,0.01,1,64397.8,0.01,1,64397.9,6.22,2,64398,213.75,5,64398.3,0.01,1,64398.4,0.01,1,64398.8,0.01,1,64398.9,151,2,64399,0.34,3,64399.1,0.01,1,64399.2,40.07,1,64399.3,0.33,2,64399.5,13.45,4,64399.7,0.32,1,64399.9,151.87,1,64400,383.85,7,64400.1,0.01,1,64400.2,0.01,1,64400.3,0.33,2,779.45,2249.89,-0.4854,0.1,64396.1
1785025129606,64396.1,793.62,34,64396,0.15,6,64395.9,0.01,1,64395.8,0.01,1,64395.6,0.01,1,64395.4,0.32,1,64395.1,4.44,1,64395,12.32,3,64394.6,1.06,2,64394.5,0.32,1,64394.3,0.01,1,64394.1,0.33,2,64394,0.17,3,64393.5,0.01,1,64393.4,0.33,2,64393.3,38.58,1,64393.2,16,1,64393.1,0.1,1,64393,0.33,2,64392.9,1.6,4,64392.8,13.23,2,64392.7,0.33,2,64392.5,0.01,1,64392.4,4.65,1,64392.3,0.33,2,64396.2,677.8,52,64396.3,0.01,1,64396.6,0.32,1,64396.8,272.83,2,64396.9,96.2,3,64397,0.32,1,64397.3,0.32,1,64397.5,0.01,1,64397.8,0.01,1,64397.9,6.54,3,64398,214.75,6,64398.2,0.32,1,64398.3,0.01,1,64398.4,0.01,1,64398.5,0.32,1,64398.8,0.01,1,64398.9,150,1,64399,0.34,3,64399.1,0.01,1,64399.2,40.07,1,64399.3,0.33,2,64399.5,13.2,4,64399.7,0.32,1,64399.8,0.01,1,64399.9,151.87,1,888.27,1625.93,-0.2934,0.1,64396.1
1785025159806,64401.9,606.37,25,64401.8,0.07,2,64401.4,3.37,1,64401,0.01,1,64400.9,2.83,2,64400.6,0.03,1,64400.5,0.01,1,64400.4,0.02,2,64400.3,3.67,1,64400.2,0.01,1,64400.1,4.57,2,64400,105.53,6,64399.9,0.01,1,64399.6,4.18,3,64399.5,0.03,3,64399.3,0.32,1,64399.2,0.01,1,64399.1,0.01,1,64399,2.2,1,64398.9,0.32,1,64398.7,0.03,3,64398.6,0.23,3,64398.5,0.33,2,64398.2,0.01,1,64398,0.34,3,64402,1243.72,66,64402.1,1.01,2,64402.2,202.41,2,64402.3,150.26,3,64402.8,0.02,2,64403.1,0.32,1,64403.5,0.01,1,64403.7,0.02,2,64403.8,150.01,2,64403.9,218.93,4,64404,0.01,1,64404.1,0.32,1,64404.2,0.01,1,64404.3,150,1,64404.4,0.33,2,64404.6,0.01,1,64404.7,0.01,1,64404.8,0.32,1,64405.1,0.32,1,64405.3,0.02,2,64405.4,0.32,1,64405.5,0.02,2,64405.6,12.82,2,64405.7,0.33,2,64405.9,0.02,2,734.51,2131.57,-0.4874,0.1,64401.9
1785025190006,64395.5,310.39,15,64395.4,0.01,1,64395.3,0.04,2,64395.2,0.36,2,64395.1,1.86,1,64394.3,0.01,1,64394.2,0.05,2,64394.1,2.06,4,64394,0.17,3,64393.8,0.01,1,64393.7,4.13,1,64393.6,0.01,1,64393.5,6.34,2,64393.4,0.01,1,64393.3,143.22,1,64393.2,0.01,1,64393.1,1.67,2,64392.9,0.03,3,64392.8,0.01,1,64392.7,0.01,1,64392.4,4.65,1,64392.3,2.82,2,64392,0.26,3,64391.9,1,1,64391.8,0.01,1,64395.6,2006.75,72,64395.7,0.01,1,64395.9,0.32,1,64396,0.01,1,64396.1,271.04,2,64396.2,0.02,2,64396.3,150.19,3,64396.4,5.07,3,64396.6,0.32,1,64396.9,0.01,1,64397.2,150.33,3,64397.3,208.95,4,64397.5,0.01,1,64397.6,150.33,3,64397.7,194.63,3,64397.9,0.33,2,64398,0.01,1,64398.2,0.32,1,64398.6,0.36,5,64398.7,11.66,1,64398.9,0.33,2,64399,0.01,1,64399.2,0.33,2,64399.5,0.02,2,64399.6,0.01,1,479.14,3151.37,-0.736,0.1,64395.6
1785025220206,64392.4,281.27,10,64392.3,0.02,2,64392.2,0.06,2,64392.1,7.32,3,64392,4.35,2,64391.9,1.01,2,64391.8,2.52,1,64391.7,4.9,1,64391.4,0.01,1,64391.3,4.03,1,64391,4.91,2,64390.9,0.02,2,64390.8,0.02,2,64390.4,0.01,1,64390.3,0.02,2,64390.2,1,1,64390,0.03,3,64389.9,0.01,1,64389.8,0.01,1,64389.7,4.79,2,64389.6,0.03,3,64389.5,0.04,1,64389.4,0.17,4,64389.3,2.22,4,64389.2,0.12,3,64392.5,2274.6,87,64392.6,0.33,2,64392.8,15.91,2,64392.9,0.34,3,64393.2,0.06,2,64393.3,0.33,2,64393.4,233.25,5,64393.5,352.94,4,64393.6,0.49,5,64393.7,150,1,64393.8,0.02,2,64393.9,0.32,1,64394,0.02,2,64394.2,0.32,1,64394.6,0.33,2,64394.9,0.32,1,64395,0.01,1,64395.1,150.92,4,64395.2,0.34,3,64395.4,0.01,1,64395.5,26.21,5,64395.6,11.83,11,64395.9,0.02,2,64396,0.02,2,64396.2,0.02,2,318.89,3218.96,-0.8197,0.1,64392.4
1785038542802,64494.9,1041.96,39,64494.8,0.33,2,64494.6,0.03,2,64494.5,4.77,2,64494.4,0.01,1,64494.3,6.05,3,64494.2,88.34,2,64494.1,0.01,1,64494,0.34,3,64493.9,235.26,1,64493.8,0.01,1,64493.7,22.9,5,64493.6,0.02,2,64493.5,12,2,64493.4,0.52,3,64493.3,8,1,64493.2,1.72,2,64493.1,0.23,4,64493,0.32,1,64492.8,0.01,1,64492.7,156.27,4,64492.6,0.32,2,64492.5,234.96,5,64492.4,0.33,2,64492.3,0.01,1,64495,498.7,34,64495.1,1.02,3,64495.2,0.01,1,64495.6,0.31,1,64495.9,0.01,1,64496,0.01,1,64496.5,0.03,2,64496.6,71,1,64496.8,0.16,1,64497,0.01,1,64497.3,0.01,1,64497.9,0.02,2,64498,0.03,2,64498.1,0.03,2,64498.2,150.01,2,64498.3,20.01,5,64498.5,0.02,2,64498.8,0.01,1,64498.9,0.03,3,64499,60.18,1,64499.3,0.01,1,64499.4,113.76,2,64499.5,150,1,64499.6,0.35,4,64499.9,0.33,2,1814.72,1066.06,0.2599,0.1,64494.9
