timestamp_ms,bid0_price,bid0_size,bid0_orders,bid1_price,bid1_size,bid1_orders,bid2_price,bid2_size,bid2_orders,bid3_price,bid3_size,bid3_orders,bid4_price,bid4_size,bid4_orders,bid5_price,bid5_size,bid5_orders,bid6_price,bid6_size,bid6_orders,bid7_price,bid7_size,bid7_orders,bid8_price,bid8_size,bid8_orders,bid9_price,bid9_size,bid9_orders,bid10_price,bid10_size,bid10_orders,bid11_price,bid11_size,bid11_orders,bid12_price,bid12_size,bid12_orders,bid13_price,bid13_size,bid13_orders,bid14_price,bid14_size,bid14_orders,bid15_price,bid15_size,bid15_orders,bid16_price,bid16_size,bid16_orders,bid17_price,bid17_size,bid17_orders,bid18_price,bid18_size,bid18_orders,bid19_price,bid19_size,bid19_orders,bid20_price,bid20_size,bid20_orders,bid21_price,bid21_size,bid21_orders,bid22_price,bid22_size,bid22_orders,bid23_price,bid23_size,bid23_orders,bid24_price,bid24_size,bid24_orders,ask0_price,ask0_size,ask0_orders,ask1_price,ask1_size,ask1_orders,ask2_price,ask2_size,ask2_orders,ask3_price,ask3_size,ask3_orders,ask4_price,ask4_size,ask4_orders,ask5_price,ask5_size,ask5_orders,ask6_price,ask6_size,ask6_orders,ask7_price,ask7_size,ask7_orders,ask8_price,ask8_size,ask8_orders,ask9_price,ask9_size,ask9_orders,ask10_price,ask10_size,ask10_orders,ask11_price,ask11_size,ask11_orders,ask12_price,ask12_size,ask12_orders,ask13_price,ask13_size,ask13_orders,ask14_price,ask14_size,ask14_orders,ask15_price,ask15_size,ask15_orders,ask16_price,ask16_size,ask16_orders,ask17_price,ask17_size,ask17_orders,ask18_price,ask18_size,ask18_orders,ask19_price,ask19_size,ask19_orders,ask20_price,ask20_size,ask20_orders,ask21_price,ask21_size,ask21_orders,ask22_price,ask22_size,ask22_orders,ask23_price,ask23_size,ask23_orders,ask24_price,ask24_size,ask24_orders,bid_vol_total,ask_vol_total,imbalance,spread,mid_price
1782524288207,59926.7,20.19,31,59926.6,0.01,1,59926.5,0.04,2,59926.4,2.35,2,59926.1,0.02,2,59925.9,1.39,2,59925.5,0.02,2,59925.1,0.02,2,59925,1.88,9,59924.9,9.63,1,59924.8,0.01,1,59924.7,0.01,1,59924.6,0.01,1,59924.4,0.09,1,59924.1,0.01,1,59924,0.2,1,59923.9,0.01,1,59923.6,0.17,3,59923.5,0.01,1,59923.4,0.02,2,59923.3,1.33,1,59923.1,0.32,3,59923,0.02,2,59922.9,0.01,1,59922.8,0.01,1,59926.8,1388.84,73,59926.9,40.03,3,59927,40.04,3,59927.1,105.21,3,59927.2,281.71,3,59927.3,140.88,5,59927.4,0.01,1,59928,0.02,2,59928.1,35.05,3,59928.2,0.01,1,59928.3,0.01,1,59928.4,1.01,2,59928.5,75.51,2,59928.6,100,1,59928.7,59.69,6,59928.8,4.12,2,59929,16.7,1,59929.2,0.05,5,59929.3,9.67,2,59929.5,6.02,1,59929.7,0.01,1,59929.9,0.02,2,59930,75.67,5,59930.1,12,2,59930.2,0.01,1,37.78,2392.29,-0.9689,0.1,59926.8
1782524318457,59932.7,717.74,55,59932.6,0.01,1,59932.3,0.02,2,59932.2,0.4,1,59932,0.2,1,59931.5,0.01,1,59931.3,0.01,1,59931.1,0.02,2,59931,7.28,3,59930.9,0.01,1,59930.7,0.01,1,59930.5,0.01,1,59930.4,1.68,2,59930.1,0.01,1,59930,0.03,3,59929.9,2.69,4,59929.7,0.01,1,59929.4,0.01,1,59929.3,1.67,1,59929.2,0.44,5,59929.1,8.01,2,59928.9,0.02,2,59928.8,1.67,1,59928.6,0.02,2,59928.5,8,1,59932.8,415.28,51,59932.9,93.42,4,59933,40.03,3,59933.1,41.68,3,59933.4,0.02,1,59933.5,40.01,2,59933.6,1.67,1,59933.8,0.02,2,59933.9,0.01,1,59934,0.01,1,59934.1,2.17,2,59934.2,0.4,1,59934.3,0.01,1,59934.5,0.02,2,59934.6,1.68,2,59934.8,0.01,1,59934.9,0.01,1,59935,1.68,2,59935.2,0.02,2,59935.3,12,2,59935.4,0.04,4,59935.5,1.67,1,59935.7,0.01,1,59935.8,11.04,2,59935.9,0.01,1,749.98,662.92,0.0616,0.1,59932.8
1782524348707,59923.2,347.21,21,59923.1,0.31,2,59923,0.02,2,59922.9,0.01,1,59922.8,0.01,1,59922.7,0.02,2,59922.6,1.68,2,59922.5,0.94,3,59922.4,0.02,2,59922.3,66.27,3,59922.1,0.02,2,59922,0.97,6,59921.9,1.68,2,59921.8,0.51,2,59921.7,0.93,1,59921.6,0.02,2,59921.5,0.51,2,59921.4,0.07,4,59921.3,0.61,2,59921.2,0.03,2,59921.1,0.02,2,59921,0.6,1,59920.8,0.03,2,59920.7,2.28,3,59920.6,50.7,2,59923.3,712.07,34,59923.4,56.75,5,59923.5,41.01,3,59923.6,0.02,1,59923.7,40,1,59923.8,0.03,2,59923.9,40,1,59924.3,1.67,1,59924.5,0.8,2,59924.8,0.01,1,59924.9,101.69,4,59925,0.01,1,59925.3,0.02,2,59925.4,1.67,1,59925.6,0.01,1,59925.7,0.01,1,59926.1,0.03,3,59926.2,6.69,2,59926.3,57.32,2,59926.4,89.42,3,59926.6,100,1,59926.7,1.8,5,59926.9,0.15,3,59927.1,1.24,1,59927.2,0.01,1,475.47,1252.43,-0.4497,0.1,59923.2
1782524378957,59940.4,366.31,38,59940.3,54.52,3,59940.2,31.67,2,59940,0.03,1,59939.5,0.02,2,59939.4,2.13,2,59939.3,0.01,1,59939.1,0.01,1,59938.7,0.01,1,59938.6,45.45,2,59938.5,0.04,4,59938.4,0.01,1,59938.3,1.67,1,59938.2,0.01,1,59938.1,0.01,1,59937.8,1.67,1,59937.7,0.01,1,59937.5,83.82,3,59937.4,11.19,2,59937.2,1.68,2,59937.1,11.73,3,59937,89.28,5,59936.9,51.28,3,59936.6,0.01,1,59936.5,1.68,2,59940.5,239.04,24,59940.6,0.01,1,59941.2,0.02,1,59941.3,40.01,2,59941.6,0.01,1,59941.8,0.02,2,59941.9,0.01,1,59942.2,0.01,1,59942.4,0.01,1,59942.8,0.4,1,59942.9,0.01,1,59943,0.01,1,59943.1,0.01,1,59943.2,0.02,1,59943.3,64.02,1,59943.4,0.01,1,59943.6,0.01,1,59943.7,16.7,1,59943.8,0.03,2,59943.9,48.38,3,59944,106.02,2,59944.4,0.03,3,59944.5,6.02,1,59944.6,0.01,1,59944.7,0.02,2,754.25,520.84,0.1831,0.1,59940.4
1782524409157,59935.3,301.2,18,59935.2,0.01,1,59935.1,0.42,1,59934.6,0.02,2,59934.4,0.44,2,59934,0.03,1,59933.8,0.01,1,59933.7,0.02,2,59933.6,0.5,1,59933.4,0.01,1,59933.3,1.67,1,59933.1,0.45,3,59933,0.5,1,59932.9,0.01,1,59932.8,0.01,1,59932.7,1.17,7,59932.6,0.5,1,59932.5,0.02,2,59932.4,2.28,3,59932.3,0.03,3,59932.2,0.02,2,59932.1,0.63,4,59932,41.04,3,59931.9,50.18,3,59931.8,0.6,1,59935.4,1005.96,45,59935.5,99.94,6,59935.6,141.03,5,59935.7,58.37,3,59935.9,0.02,1,59936,5,1,59936.1,0.01,1,59936.4,0.83,1,59936.6,0.91,2,59936.7,0.01,1,59936.8,0.01,1,59937.3,0.01,1,59937.4,0.01,1,59937.8,0.01,1,59938.2,0.02,2,59938.3,0.01,1,59938.5,0.03,3,59938.8,0.01,1,59939,0.01,1,59939.3,0.01,1,59939.5,0.01,1,59939.6,12,2,59939.8,0.02,2,59940,0.01,1,59940.2,0.01,1,401.77,1324.26,-0.5345,0.1,59935.4
1782524439357,59941.1,546.06,67,59941,0.01,1,59940.4,1.67,1,59940,0.02,2,59939.9,1.68,2,59939.8,0.01,1,59939.5,0.01,1,59939.4,1.67,1,59939.3,0.01,1,59939.1,0.01,1,59938.9,0.01,1,59938.8,0.84,2,59938.6,0.01,1,59938.5,0.77,5,59938.4,50.4,4,59938.3,13.38,4,59938.2,89.8,9,59938.1,130.41,5,59937.9,0.74,2,59937.8,100.01,2,59937.7,8.01,2,59937.6,1.67,1,59937.5,0.01,1,59937.3,0.01,1,59937.2,1.67,1,59941.2,309.36,18,59941.3,0.01,1,59941.6,0.02,2,59942.3,0.01,1,59942.5,0.01,1,59942.7,0.01,1,59943,0.04,3,59943.1,40.03,3,59943.2,55.64,4,59943.3,40,1,59943.5,0.01,1,59943.6,0.02,1,59943.8,0.02,2,59943.9,1.68,2,59944.1,0.02,2,59944.2,0.83,1,59944.4,0.02,2,59944.5,0.02,2,59944.6,1.67,1,59944.7,0.05,5,59945,16.72,3,59945.1,1.67,1,59945.2,0.01,1,59945.4,0.01,1,59945.5,0.02,2,948.89,467.9,0.3395,0.1,59941.1
1782524469557,59949.1,54.03,49,59949,30.01,2,59948.9,0.01,1,59948.8,31.61,4,59948.4,0.01,1,59948,0.02,1,59947.9,0.01,1,59947.8,0.03,3,59947.3,0.01,1,59947.2,0.01,1,59947.1,0.01,1,59946.8,0.03,3,59946.7,13.98,2,59946.6,0.02,2,59946.5,54.37,1,59946.4,0.41,2,59946.3,66.75,2,59946.2,0.02,2,59946.1,0.64,2,59946,101.36,3,59945.8,0.01,1,59945.5,0.01,1,59945.4,0.01,1,59945.3,0.01,1,59945.2,0.01,1,59949.2,499.14,47,59949.3,0.01,1,59949.5,0.01,1,59949.6,8.11,3,59950,0.66,2,59950.1,16.72,3,59950.2,2.91,2,59950.4,0.01,1,59950.7,6.68,2,59950.8,64.48,3,59950.9,51.65,6,59951,0.01,1,59951.1,0.02,2,59951.2,0.57,2,59951.3,0.01,1,59951.4,1.67,1,59951.5,0.01,1,59951.6,0.84,2,59951.7,17.55,3,59951.8,51.64,5,59951.9,53.7,3,59952,491.35,3,59952.2,0.01,1,59952.4,1.67,1,59952.6,0.01,1,353.39,1269.44,-0.5645,0.1,59949.1
1782524499757,59945.2,473.41,31,59945.1,0.59,2,59944.8,1.67,1,59944.7,0.01,1,59944.6,0.01,1,59944.3,1.67,1,59944,0.26,2,59943.9,0.01,1,59943.8,0.01,1,59943.7,1.21,2,59943.6,14.65,3,59943.5,48.98,2,59943.4,0.01,1,59943.2,0.01,1,59943,1.67,1,59942.9,0.01,1,59942.6,0.01,1,59942.5,1.68,2,59942.4,1.25,4,59942.3,13.36,2,59942.2,11.01,1,59942.1,0.01,1,59942,1.68,2,59941.9,0.01,1,59941.8,159.3,3,59945.3,593.61,36,59945.4,0.03,3,59945.5,5.72,2,59945.8,1.67,1,59946,0.02,1,59946.1,1.13,1,59946.2,0.02,2,59946.4,0.01,1,59946.5,1.68,2,59946.8,0.02,2,59947,1.67,1,59947.1,0.4,1,59947.2,0.01,1,59947.3,0.02,2,59947.5,0.01,1,59947.6,1.67,1,59947.7,0.01,1,59947.8,0.03,3,59948,0.02,2,59948.1,1.68,2,59948.2,0.04,1,59948.3,0.01,1,59948.4,0.84,2,59948.5,1.14,2,59948.6,1.67,1,732.49,613.13,0.0887,0.1,59945.2
1782524529957,59945.2,340.39,35,59945.1,0.01,1,59945,0.01,1,59944.9,78.92,7,59944.8,40.01,2,59944.7,40.02,3,59944.6,0.01,1,59944.3,1.68,2,59944.2,40,1,59944.1,0.2,1,59944,0.01,1,59943.9,0.02,2,59943.8,1.67,1,59943.6,0.02,2,59943.5,0.6,2,59943.4,0.02,2,59943.3,1.67,1,59943.2,0.01,1,59942.9,0.01,1,59942.8,15.03,3,59942.7,71.72,1,59942.5,0.01,1,59942.4,0.86,4,59942.3,1.67,1,59942.2,11.38,2,59945.3,355.49,22,59945.4,0.02,2,59945.7,1.67,1,59945.8,0.4,1,59946,0.02,1,59946.1,0.43,1,59946.2,0.01,1,59946.4,0.02,2,59946.5,54.47,3,59946.6,0.01,1,59946.7,1.67,1,59946.8,0.02,2,59946.9,0.02,2,59947,53.39,1,59947.1,0.01,1,59947.2,1.68,2,59947.3,0.02,2,59947.6,0.01,1,59947.7,1.68,2,59947.8,0.03,3,59948,0.02,2,59948.1,6.68,2,59948.2,1.67,1,59948.3,48.72,2,59948.4,84.24,2,645.95,612.4,0.0267,0.1,59945.2
