timestamp_ms,bid0_price,bid0_size,bid0_orders,bid1_price,bid1_size,bid1_orders,bid2_price,bid2_size,bid2_orders,bid3_price,bid3_size,bid3_orders,bid4_price,bid4_size,bid4_orders,bid5_price,bid5_size,bid5_orders,bid6_price,bid6_size,bid6_orders,bid7_price,bid7_size,bid7_orders,bid8_price,bid8_size,bid8_orders,bid9_price,bid9_size,bid9_orders,bid10_price,bid10_size,bid10_orders,bid11_price,bid11_size,bid11_orders,bid12_price,bid12_size,bid12_orders,bid13_price,bid13_size,bid13_orders,bid14_price,bid14_size,bid14_orders,bid15_price,bid15_size,bid15_orders,bid16_price,bid16_size,bid16_orders,bid17_price,bid17_size,bid17_orders,bid18_price,bid18_size,bid18_orders,bid19_price,bid19_size,bid19_orders,bid20_price,bid20_size,bid20_orders,bid21_price,bid21_size,bid21_orders,bid22_price,bid22_size,bid22_orders,bid23_price,bid23_size,bid23_orders,bid24_price,bid24_size,bid24_orders,ask0_price,ask0_size,ask0_orders,ask1_price,ask1_size,ask1_orders,ask2_price,ask2_size,ask2_orders,ask3_price,ask3_size,ask3_orders,ask4_price,ask4_size,ask4_orders,ask5_price,ask5_size,ask5_orders,ask6_price,ask6_size,ask6_orders,ask7_price,ask7_size,ask7_orders,ask8_price,ask8_size,ask8_orders,ask9_price,ask9_size,ask9_orders,ask10_price,ask10_size,ask10_orders,ask11_price,ask11_size,ask11_orders,ask12_price,ask12_size,ask12_orders,ask13_price,ask13_size,ask13_orders,ask14_price,ask14_size,ask14_orders,ask15_price,ask15_size,ask15_orders,ask16_price,ask16_size,ask16_orders,ask17_price,ask17_size,ask17_orders,ask18_price,ask18_size,ask18_orders,ask19_price,ask19_size,ask19_orders,ask20_price,ask20_size,ask20_orders,ask21_price,ask21_size,ask21_orders,ask22_price,ask22_size,ask22_orders,ask23_price,ask23_size,ask23_orders,ask24_price,ask24_size,ask24_orders,bid_vol_total,ask_vol_total,imbalance,spread,mid_price
1789433840504,77913.6,308.68,21,77913.5,0.01,1,77913.4,0.07,5,77913.3,0.01,1,77913.2,0.03,3,77913.1,3.13,3,77913,0.04,4,77912.9,1.01,2,77912.8,0.01,1,77912.7,0.68,4,77912.6,0.97,2,77912.5,0.26,4,77912.3,0.01,1,77912,0.01,1,77911.9,0.01,1,77911.8,0.01,1,77911.7,0.01,1,77911.6,0.05,4,77911.5,5.7,1,77911.4,0.68,4,77911.3,0.03,3,77911.2,0.04,4,77911,0.03,3,77910.8,0.07,1,77910.6,0.08,6,77913.7,197.95,31,77913.8,0.02,2,77913.9,0.04,3,77914,5.01,2,77914.1,0.01,1,77914.2,0.01,1,77914.3,0.01,1,77914.4,0.05,4,77914.5,5.01,2,77914.6,0.01,1,77915.2,0.02,2,77915.5,0.01,1,77915.6,0.01,1,77915.9,0.01,1,77916,0.01,1,77916.1,0.01,1,77916.6,0.13,1,77916.8,0.02,1,77916.9,37.52,4,77917.2,0.01,1,77917.3,4.71,2,77917.5,0.03,3,77917.6,12.82,2,77917.8,0.01,1,77918,5.84,8,321.63,269.28,0.0886,0.1,77913.6
1789433870754,77915.7,357.79,39,77915.6,52.88,5,77915.5,0.04,4,77915.4,12.03,4,77915.3,12.01,2,77915.2,0.72,8,77915.1,23.96,3,77915,30.01,2,77914.9,0.01,1,77914.8,0.01,1,77914.2,0.02,2,77914.1,0.01,1,77913.7,0.02,2,77913.6,0.66,3,77913.4,0.19,5,77913.3,0.02,2,77913.2,0.65,1,77913.1,0.14,2,77913,0.12,3,77912.9,1,1,77912.8,0.01,1,77912.7,0.01,1,77912.6,85.77,3,77912.5,76.47,5,77912.4,0.1,2,77915.8,150.57,27,77915.9,0.02,2,77916,0.02,2,77916.1,0.01,1,77916.2,0.01,1,77916.3,0.01,1,77916.4,0.01,1,77916.5,0.01,1,77916.6,0.01,1,77916.7,0.05,4,77916.8,1.68,2,77917.5,0.01,1,77918,0.04,3,77918.1,1.53,1,77918.3,0.01,1,77918.9,0.02,2,77919,0.02,2,77919.1,0.01,1,77919.6,0.05,4,77919.7,3,2,77919.8,0.01,1,77920,0.03,3,77920.3,0.01,1,77920.8,0.01,1,77920.9,0.02,2,654.65,157.17,0.6128,0.1,77915.8
1789433901054,77934.8,298.92,23,77934.7,0.66,2,77934.6,0.01,1,77934.5,0.01,1,77934.4,0.01,1,77934.3,0.04,3,77934.2,14.05,5,77934.1,14.05,5,77934,29.71,5,77933.9,0.01,1,77933.5,0.02,2,77933.4,0.65,1,77933.3,0.02,2,77933.1,76.15,2,77933,0.06,3,77932.8,0.01,1,77932.6,0.03,3,77932.5,84.49,1,77932.4,0.02,2,77932.3,0.02,2,77932.2,0.65,1,77932,0.02,2,77931.8,0.09,1,77931.7,0.01,1,77931.6,0.19,1,77934.9,185.68,19,77935,0.04,3,77935.1,0.01,1,77935.2,0.01,1,77935.3,0.02,2,77935.4,0.01,1,77935.5,0.01,1,77935.6,0.01,1,77935.7,0.01,1,77935.8,0.01,1,77936.5,0.02,2,77936.6,0.01,1,77937.4,0.01,1,77937.6,0.03,3,77937.7,2.05,1,77937.9,0.04,4,77938,0.04,4,77938.1,0.02,2,77938.2,0.01,1,77938.3,0.01,1,77938.4,0.01,1,77938.5,0.01,1,77938.6,0.01,1,77938.7,0.01,1,77938.8,0.02,2,519.9,188.11,0.4686,0.1,77934.9
1789433931354,77933.2,60.65,13,77933.1,0.02,2,77933,0.01,1,77932.9,0.01,1,77932.8,0.02,2,77932.7,0.01,1,77932.6,0.01,1,77932.5,0.02,2,77932.4,0.01,1,77932.3,0.01,1,77932,0.02,2,77931.9,0.01,1,77931.5,0.11,3,77931.4,2.31,3,77931.3,7.51,2,77931,0.01,1,77930.7,0.12,3,77930.4,0.02,2,77930,0.01,1,77929.8,0.04,1,77929.7,0.04,4,77929.6,49.72,4,77929.5,0.22,1,77929.4,0.01,1,77929.3,0.66,2,77933.3,810.69,55,77933.4,0.02,2,77933.5,0.01,1,77933.6,0.01,1,77933.7,0.01,1,77933.8,0.01,1,77933.9,0.02,2,77934,0.01,1,77934.1,0.02,2,77934.2,0.68,4,77934.8,0.18,2,77935,0.01,1,77935.5,0.01,1,77935.8,0.01,1,77936.4,0.01,1,77937,0.02,2,77937.1,25.15,4,77937.2,210.92,6,77937.3,604.12,3,77937.4,26.14,10,77937.5,6.07,2,77937.6,60.98,4,77937.7,0.01,1,77937.8,0.02,2,77937.9,0.01,1,121.58,1745.14,-0.8697,0.1,77933.2
1789433961604,77932.4,293.15,27,77932.3,0.01,1,77932.2,0.02,2,77932.1,6.64,4,77932,5.01,2,77931.9,0.01,1,77931.8,0.01,1,77931.7,0.03,3,77931.6,13.48,5,77931.5,5.01,3,77931,0.01,1,77930.6,0.01,1,77930.4,0.03,3,77930.3,0.01,1,77930,0.01,1,77929.9,0.04,2,77929.8,54.71,4,77929.7,70.84,2,77929.6,0.02,2,77929.3,0.01,1,77928.7,7.5,1,77928.6,0.02,2,77928.5,1.29,2,77928.4,0.19,1,77928.3,0.01,1,77932.5,519.08,42,77932.6,0.02,2,77932.7,0.01,1,77932.8,0.01,1,77932.9,0.01,1,77933,0.01,1,77933.1,0.01,1,77933.2,0.01,1,77933.3,0.02,2,77933.4,0.01,1,77933.8,0.13,1,77934,0.16,1,77934.2,0.03,3,77934.6,0.01,1,77935,0.02,2,77935.2,0.02,2,77935.5,0.01,1,77935.6,0.66,2,77936.3,0.02,1,77936.4,72.23,4,77936.5,150.02,2,77936.6,20.01,2,77936.7,20,1,77936.8,0.01,1,77937,5.14,2,458.07,787.66,-0.2646,0.1,77932.4
1789433991854,77927.7,509.67,29,77927.6,0.02,2,77927.5,0.01,1,77927.4,0.01,1,77927.3,0.01,1,77927.2,0.01,1,77927.1,0.66,2,77927,0.01,1,77926.9,0.01,1,77926.8,0.01,1,77926.6,0.02,2,77926,0.01,1,77925.7,0.03,3,77925.6,0.66,2,77925.5,0.01,1,77925.4,0.34,3,77925.3,0.01,1,77924.9,0.02,2,77924.8,12.21,5,77924.7,237.3,5,77924.6,160.06,9,77924.5,0.01,1,77924.4,0.01,1,77924.3,0.01,1,77924.2,0.02,2,77927.8,225.3,18,77927.9,0.02,2,77928,0.01,1,77928.1,0.01,1,77928.2,0.01,1,77928.3,0.01,1,77928.4,0.01,1,77928.5,0.01,1,77928.6,0.01,1,77928.7,0.04,4,77928.8,21.28,5,77928.9,56.08,4,77929,0.01,1,77929.1,0.15,1,77929.5,0.01,1,77929.6,0.01,1,77929.7,0.01,1,77929.8,0.65,1,77929.9,0.01,1,77930.3,0.01,1,77930.4,0.02,2,77930.6,0.01,1,77931,0.01,1,77931.1,0.03,1,77931.3,0.01,1,921.14,303.73,0.5041,0.1,77927.8
1789434022104,77915.8,226.16,24,77915.7,59.49,3,77915.6,0.03,3,77915.5,0.01,1,77915.4,0.02,2,77915.3,0.04,4,77915.2,16.83,8,77915.1,23.97,4,77915,5.01,2,77914.9,0.01,1,77914.8,0.02,2,77914.2,0.12,3,77914.1,0.01,1,77913.9,0.01,1,77913.6,0.02,2,77913.4,0.06,4,77913.3,0.15,2,77913.2,0.22,1,77913.1,0.01,1,77913,0.03,3,77912.9,1,1,77912.8,0.03,3,77912.7,0.66,2,77912.5,0.26,4,77912.4,0.01,1,77915.9,590.9,58,77916,12.53,3,77916.1,0.01,1,77916.2,0.01,1,77916.3,0.01,1,77916.4,0.01,1,77916.5,0.02,2,77916.6,0.01,1,77916.7,0.01,1,77916.8,0.01,1,77916.9,0.01,1,77917,0.65,1,77917.6,0.01,1,77918.1,0.01,1,77918.2,0.65,1,77918.4,0.03,3,77919,0.03,3,77919.2,0.03,2,77919.3,2.58,1,77919.6,0.04,3,77919.7,2.6,4,77919.8,131.51,6,77919.9,0.01,1,77920,0.04,4,77920.1,0.01,1,334.18,741.73,-0.3788,0.1,77915.9
1789434052354,77878,845.29,7,77877.9,0.05,3,77877.8,0.06,2,77877.6,0.05,5,77877.5,25.2,1,77877.4,0.09,3,77877.3,0.14,3,77877.2,0.03,3,77877.1,0.07,5,77877,150.86,7,77876.9,1.92,2,77876.8,0.23,2,77876.7,0.01,1,77876.6,0.02,2,77876.5,0.13,1,77876.4,0.16,2,77876.3,0.03,3,77876.1,0.02,2,77876,38.63,3,77875.9,0.05,5,77875.8,0.01,1,77875.7,0.02,2,77875.6,10.01,2,77875.5,2.57,2,77875.4,0.01,1,77878.1,1189.68,57,77878.2,170.91,9,77878.3,0.7,4,77878.4,20.04,4,77878.5,93.45,3,77878.6,0.01,1,77878.7,0.05,4,77878.8,1.61,2,77878.9,12.29,3,77879,176.81,5,77879.1,33.58,12,77879.2,0.02,2,77879.3,0.02,2,77879.4,0.02,2,77879.5,0.01,1,77879.6,0.02,2,77879.7,0.02,2,77879.8,0.02,2,77879.9,0.02,2,77880,158.75,5,77880.1,85.63,38,77880.2,0.03,2,77880.3,0.01,1,77880.4,0.69,3,77880.5,0.02,2,1075.66,1944.41,-0.2877,0.1,77878.1
1789434082604,77863.9,320.49,19,77863.8,0.01,1,77863.7,0.66,2,77863.6,0.67,4,77863.5,3.99,2,77863.4,0.28,3,77863.3,0.89,3,77863.2,0.04,4,77863.1,0.01,1,77863,0.04,4,77862.9,0.08,2,77862.8,0.52,3,77862.7,0.03,3,77862.6,13.07,2,77862.5,0.22,1,77862.3,0.01,1,77862.2,0.02,2,77862.1,0.04,4,77862,10.07,5,77861.9,0.02,2,77861.8,1.48,3,77861.7,2.68,2,77861.6,0.01,1,77861.5,273.24,9,77861.4,570.22,2,77864,277.36,41,77864.1,24.88,4,77864.2,0.01,1,77864.3,0.03,2,77864.4,0.04,3,77864.5,60.65,3,77864.6,0.02,2,77864.7,0.04,3,77864.8,14.04,3,77864.9,0.01,1,77865,0.04,3,77865.1,190,1,77865.2,0.02,2,77865.3,0.01,1,77865.4,0.01,1,77865.5,0.2,3,77865.8,0.01,1,77866.4,0.01,1,77866.7,0.02,2,77866.9,0.01,1,77867.1,0.66,2,77867.6,7.5,1,77867.9,0.07,4,77868,92.21,5,77868.1,150.01,2,1198.79,817.86,0.1889,0.1,77863.9
1789451664054,77565.2,291.44,15,77565.1,79.67,2,77565,20.69,1,77563.6,0.01,1,77563,0.02,2,77562.9,0.32,2,77562.8,0.04,1,77562.7,0.01,1,77562.5,0.01,1,77562.4,0.01,1,77562.3,0.01,1,77562.1,0.01,1,77562,0.24,3,77561.9,0.01,1,77561.8,0.03,3,77561.5,0.01,1,77561.4,0.3,5,77561.3,46.65,6,77560.8,0.03,2,77560.7,1.6,2,77560.4,0.07,3,77560.2,0.01,1,77560.1,0.01,1,77560,0.02,2,77559.7,0.03,3,77565.3,1228.45,46,77565.4,74.82,2,77565.5,0.03,3,77565.6,148.25,7,77565.7,25.91,1,77566.6,0.5,2,77567,0.02,1,77567.2,0.03,3,77567.3,51.01,8,77567.5,0.07,1,77567.7,0.01,1,77567.8,20.01,2,77568,0.01,1,77568.4,0.02,2,77568.9,0.01,1,77569,0.01,1,77569.4,0.03,3,77569.5,32.7,3,77569.6,20,1,77569.7,0.01,1,77569.8,150,1,77569.9,113.17,10,77570,31.13,5,77570.1,54.29,5,77570.4,0.01,1,441.25,1950.5,-0.631,0.1,77565.2
