timestamp_ms,bid0_price,bid0_size,bid0_orders,bid1_price,bid1_size,bid1_orders,bid2_price,bid2_size,bid2_orders,bid3_price,bid3_size,bid3_orders,bid4_price,bid4_size,bid4_orders,bid5_price,bid5_size,bid5_orders,bid6_price,bid6_size,bid6_orders,bid7_price,bid7_size,bid7_orders,bid8_price,bid8_size,bid8_orders,bid9_price,bid9_size,bid9_orders,bid10_price,bid10_size,bid10_orders,bid11_price,bid11_size,bid11_orders,bid12_price,bid12_size,bid12_orders,bid13_price,bid13_size,bid13_orders,bid14_price,bid14_size,bid14_orders,bid15_price,bid15_size,bid15_orders,bid16_price,bid16_size,bid16_orders,bid17_price,bid17_size,bid17_orders,bid18_price,bid18_size,bid18_orders,bid19_price,bid19_size,bid19_orders,bid20_price,bid20_size,bid20_orders,bid21_price,bid21_size,bid21_orders,bid22_price,bid22_size,bid22_orders,bid23_price,bid23_size,bid23_orders,bid24_price,bid24_size,bid24_orders,ask0_price,ask0_size,ask0_orders,ask1_price,ask1_size,ask1_orders,ask2_price,ask2_size,ask2_orders,ask3_price,ask3_size,ask3_orders,ask4_price,ask4_size,ask4_orders,ask5_price,ask5_size,ask5_orders,ask6_price,ask6_size,ask6_orders,ask7_price,ask7_size,ask7_orders,ask8_price,ask8_size,ask8_orders,ask9_price,ask9_size,ask9_orders,ask10_price,ask10_size,ask10_orders,ask11_price,ask11_size,ask11_orders,ask12_price,ask12_size,ask12_orders,ask13_price,ask13_size,ask13_orders,ask14_price,ask14_size,ask14_orders,ask15_price,ask15_size,ask15_orders,ask16_price,ask16_size,ask16_orders,ask17_price,ask17_size,ask17_orders,ask18_price,ask18_size,ask18_orders,ask19_price,ask19_size,ask19_orders,ask20_price,ask20_size,ask20_orders,ask21_price,ask21_size,ask21_orders,ask22_price,ask22_size,ask22_orders,ask23_price,ask23_size,ask23_orders,ask24_price,ask24_size,ask24_orders,bid_vol_total,ask_vol_total,imbalance,spread,mid_price
1789868153301,81048,273.95,39,81047.9,0.01,1,81047.3,0.01,1,81047.2,0.01,1,81046.7,0.01,1,81046.6,0.62,1,81046.4,0.01,1,81046.2,0.02,2,81046.1,5.09,4,81046,1246.01,2,81045.9,0.01,1,81045.6,0.01,1,81045.3,0.01,1,81045.2,0.01,1,81044.8,0.02,2,81044.7,0.03,3,81044.6,0.62,1,81044.4,0.01,1,81044.1,0.02,2,81044,66.01,2,81043.9,8.47,1,81043.6,0.02,2,81043.4,0.01,1,81043.2,0.01,1,81042.8,0.03,3,81048.1,447.49,55,81048.2,0.03,3,81048.3,0.01,1,81048.4,0.01,1,81048.5,3.28,4,81048.6,166.78,2,81048.8,0.03,3,81048.9,0.94,2,81049.1,0.01,1,81049.2,0.04,4,81049.3,10.18,4,81049.4,22.45,2,81049.6,0.01,1,81049.7,0.77,4,81049.8,2.46,1,81049.9,0.04,4,81050,20.03,4,81050.3,0.09,1,81050.4,0.01,1,81050.7,0.03,3,81050.8,152.56,2,81051,0.23,3,81051.2,0.01,1,81051.3,0.29,2,81051.4,0.35,4,1601.03,828.13,0.3182,0.1,81048.1
1789868183501,81029.8,1022.99,56,81029.7,0.01,1,81029.3,0.01,1,81029.2,0.63,2,81029.1,20,1,81028.9,0.01,1,81028.6,0.01,1,81028.5,20,1,81028.3,0.02,2,81028.2,240.68,6,81028.1,434.07,19,81028,0.01,1,81027.8,1.26,2,81027.5,0.01,1,81027.3,0.02,2,81027.2,3.48,2,81027,0.63,2,81026.8,0.01,1,81026.7,0.01,1,81026.6,0.03,3,81026.5,3.21,2,81026.4,0.01,1,81026.3,0.06,4,81026.2,0.24,1,81026.1,0.01,1,81029.9,36.36,19,81030,20.01,2,81030.3,0.02,1,81030.4,0.02,2,81030.8,0.01,1,81031.2,0.01,1,81031.4,0.01,1,81031.5,0.13,1,81031.7,0.01,1,81031.8,0.01,1,81031.9,0.01,1,81032,0.01,1,81032.5,0.08,1,81032.6,0.01,1,81032.7,9.9,3,81032.8,38.29,6,81032.9,90.04,3,81033,34.9,11,81033.1,0.94,2,81033.4,0.24,1,81033.5,0.01,1,81033.6,0.01,1,81033.7,0.01,1,81033.8,0.01,1,81034,0.01,1,1747.42,231.06,0.7664,0.1,81029.9
1789868213701,81006,444.83,23,81005.7,0.01,1,81005.6,0.14,4,81005.5,1.67,1,81005.4,0.91,5,81005.2,0.01,1,81005.1,0.01,1,81005,19.42,11,81004.8,0.02,2,81004.7,0.02,2,81004.6,0.22,4,81004.4,0.02,2,81004.3,2.74,3,81004.2,8.73,3,81004.1,2.56,4,81004,0.02,2,81003.9,2.01,4,81003.6,0.01,1,81003.5,0.02,2,81003.2,0.23,4,81003.1,70.01,2,81003,0.11,2,81002.9,0.68,4,81002.8,0.02,2,81002.7,0.07,4,81006.1,1250.33,89,81006.2,0.03,2,81006.3,0.03,2,81006.4,18.67,1,81007.5,0.01,1,81007.8,0.04,4,81007.9,32.25,8,81008,0.02,1,81008.1,0.62,1,81008.6,0.01,1,81008.9,0.01,1,81009.8,0.01,1,81009.9,0.03,3,81010,0.63,2,81010.1,0.01,1,81010.2,28.4,2,81010.6,0.45,6,81010.9,0.01,1,81011.1,0.01,1,81011.5,9.92,5,81011.9,0.01,1,81012,177.35,4,81012.1,20.01,2,81012.2,20.03,4,81012.3,20.63,3,554.49,1579.52,-0.4803,0.1,81006.1
1789868243951,81000.3,211.53,22,81000.2,0.17,2,81000.1,0.52,6,81000,448.11,557,80999.9,1.52,6,80999.8,7.33,8,80999.7,72,1,80999.6,0.24,3,80999.4,0.01,1,80999.2,0.01,1,80999.1,0.02,2,80999,0.72,6,80998.9,2.06,6,80998.8,0.01,1,80998.7,0.01,1,80998.5,0.58,4,80998.4,0.04,4,80998.3,19.8,2,80998.2,0.2,1,80998.1,0.02,2,80998,28.36,3,80997.8,0.23,2,80997.7,0.01,1,80997.6,0.02,2,80997.5,0.02,2,81000.4,1608.09,78,81000.5,0.7,6,81000.6,5.48,1,81000.9,0.01,1,81001,0.01,1,81001.1,0.02,2,81001.2,30.59,3,81001.3,33.07,6,81001.4,406.89,4,81001.5,1055.16,1,81001.7,4.61,1,81001.8,41.44,7,81001.9,0.01,1,81002,50,1,81002.1,0.27,1,81002.4,0.02,2,81002.5,0.01,1,81002.6,0.01,1,81002.7,157.42,2,81002.8,0.01,1,81002.9,0.65,4,81003,75.12,1,81003.2,0.02,2,81003.5,0.01,1,81003.6,35.8,2,793.54,3505.42,-0.6308,0.1,81000.4
1789868274151,81032,93.28,18,81031.9,0.01,1,81031.6,0.02,1,81031.5,25,2,81031.4,20,1,81030,0.02,2,81029.6,0.02,2,81029.5,0.62,1,81029.4,0.01,1,81029.3,0.01,1,81029,0.02,2,81028.9,22.7,3,81028.5,0.01,1,81027.8,0.01,1,81027.7,5.59,5,81027.6,150.01,2,81027.5,0.03,3,81027.4,33.94,1,81026.9,0.02,2,81026.8,0.03,3,81026.7,30.21,1,81026.3,0.02,2,81026.1,0.01,1,81026,0.01,1,81025.8,0.01,1,81032.1,850.39,43,81032.2,80.67,10,81032.4,0.01,1,81032.5,0.01,1,81033,0.01,1,81033.1,0.01,1,81033.3,0.01,1,81033.5,0.1,2,81033.7,0.02,2,81033.8,0.13,1,81034.1,0.01,1,81034.2,0.62,1,81034.3,0.1,1,81034.4,0.01,1,81034.5,0.02,2,81034.6,9.9,3,81034.7,45.52,2,81034.9,0.03,3,81035,95.26,4,81035.2,0.03,3,81035.3,56.32,2,81035.5,0.01,1,81035.6,0.01,1,81035.9,0.12,1,81036,0.04,4,381.61,1139.36,-0.4982,0.1,81032.1
1789868304351,81047.2,361.91,31,81047.1,0.01,1,81047,5.02,2,81046.9,0.69,1,81046.5,5,1,81045.7,1.25,1,81045.4,10.32,2,81045.2,0.03,3,81045.1,0.62,1,81044.8,0.01,1,81044.7,0.01,1,81044.5,0.02,2,81044.4,360,1,81044.3,0.01,1,81043.5,0.01,1,81043.4,0.01,1,81043.2,62,1,81042.9,0.03,3,81042.8,0.64,3,81042.5,0.01,1,81042,0.01,1,81041.9,0.03,3,81041.2,0.01,1,81041.1,0.02,2,81040.5,0.01,1,81047.3,348.98,31,81047.4,0.02,2,81047.5,81.66,3,81047.8,0.01,1,81047.9,0.24,1,81048,0.13,5,81048.1,29.9,4,81048.2,22.43,2,81048.5,0.66,5,81048.7,0.03,3,81048.8,1.11,3,81048.9,0.16,4,81049.2,0.02,2,81049.4,0.01,1,81049.6,0.01,1,81049.8,0.01,1,81049.9,0.01,1,81050,0.22,5,81050.4,0.01,1,81050.6,0.02,2,81050.7,0.63,2,81050.8,0.1,1,81051,0.22,2,81051.2,0.01,1,81051.4,0.34,3,807.68,486.94,0.2477,0.1,81047.2
1789868334551,81061.1,1636.39,35,81061,0.02,2,81060.9,0.02,1,81060.8,0.01,1,81060,0.02,2,81059.9,0.62,1,81059.6,0.01,1,81059.5,0.03,3,81059.4,12.34,2,81059.1,0.01,1,81058.8,0.01,1,81058.3,0.01,1,81057.9,0.04,4,81057.8,0.62,1,81057.5,0.02,2,81057.4,0.03,3,81057.3,29.89,4,81057.2,20,1,81057.1,0.15,3,81057,20,1,81056.7,0.02,2,81056.2,0.03,3,81056.1,12,1,81056,0.01,1,81055.9,0.03,3,81061.2,502.88,35,81061.5,0.01,1,81061.6,0.01,1,81061.7,0.07,1,81062.4,0.02,2,81062.5,0.21,1,81062.9,0.75,2,81063,0.02,2,81063.2,3.1,4,81063.3,0.11,3,81063.5,0.02,2,81063.6,1,1,81063.8,0.02,1,81063.9,0.03,3,81064,3.78,4,81064.3,0.27,3,81064.4,0.33,2,81064.5,0.07,3,81064.6,2.48,3,81064.7,63.87,4,81064.8,206.67,3,81064.9,3.61,2,81065,0.63,2,81065.1,0.35,4,81065.2,2.54,3,1732.33,792.85,0.372,0.1,81061.1
1789868364751,81063.4,645.8,42,81063.3,16.78,4,81063.2,0.03,2,81063.1,0.55,1,81062.8,1.25,1,81062.4,0.01,1,81061.8,0.02,2,81061.7,12.34,2,81061.6,0.01,1,81061.4,0.02,2,81061.3,0.64,3,81061.2,12.77,6,81061.1,1130.39,7,81061,0.01,1,81060.8,0.02,2,81060.6,0.01,1,81060.1,0.02,2,81060,2.02,3,81059.8,0.01,1,81059.6,0.02,2,81059.2,0.03,3,81059.1,0.63,2,81058.8,0.01,1,81058.6,0.02,2,81058.4,0.01,1,81063.5,304.14,33,81063.6,20,1,81063.7,0.01,1,81063.8,0.03,2,81063.9,0.01,1,81064,0.01,1,81064.2,0.03,3,81064.3,105.32,7,81064.4,20.35,5,81064.5,55.81,4,81064.8,0.01,1,81064.9,0.01,1,81065,0.01,1,81065.1,0.48,5,81065.2,2.54,3,81065.5,0.01,1,81065.6,0.01,1,81065.9,0.01,1,81066,0.02,2,81066.1,0.02,2,81066.2,12.01,3,81066.3,0.01,1,81066.4,0.08,2,81066.6,0.03,3,81066.7,4.19,3,1823.42,525.15,0.5528,0.1,81063.4
1789868394951,81076.2,387.81,37,81076.1,0.01,1,81076,0.02,2,81075.9,0.02,1,81075.8,0.01,1,81075.7,0.62,1,81075.2,0.02,2,81075,0.01,1,81074.7,0.02,2,81074.6,0.01,1,81074.5,0.01,1,81074.4,0.02,2,81073.9,0.01,1,81073.7,0.03,3,81073.6,106.31,2,81073.2,0.03,3,81073.1,0.63,2,81073,0.01,1,81072.9,0.03,3,81072.8,313.01,2,81072.5,0.01,1,81072.4,0.04,3,81072.3,0.01,1,81072.2,0.02,2,81072.1,8.56,1,81076.3,279.67,42,81076.4,17.2,3,81076.5,5,1,81076.8,0.01,1,81076.9,0.02,2,81077,5.03,4,81077.1,10.6,2,81077.7,0.09,1,81078.1,0.02,2,81078.3,0.01,1,81078.8,0.01,1,81079.1,0.19,2,81079.8,0.01,1,81079.9,0.01,1,81080,0.01,1,81080.7,0.02,2,81080.9,0.02,2,81081,1,2,81081.1,0.19,2,81081.2,0.02,2,81081.3,0.63,2,81081.5,0.03,3,81081.6,38.25,2,81081.7,0.16,5,81081.8,100.2,3,817.28,458.4,0.2813,0.1,81076.2
1789887587704,80288,520.79,35,80287.9,0.02,1,80287.8,0.01,1,80287.7,14.93,1,80287.6,0.01,1,80287.5,5,2,80287.2,0.02,2,80286.8,0.01,1,80286.5,0.01,1,80286.4,0.01,1,80286.3,0.05,5,80286.2,0.67,5,80286.1,3.76,1,80286,0.01,1,80285.6,0.01,1,80285.5,0.01,1,80285.1,0.01,1,80285,0.01,1,80284.9,0.01,1,80284.8,0.01,1,80284.5,0.01,1,80284.4,0.37,1,80284.2,0.02,2,80284.1,0.64,2,80284,0.04,4,80288.1,440.84,67,80288.2,190.83,4,80288.3,79.69,4,80288.4,78.58,1,80288.5,150.48,2,80288.6,1.28,2,80289.1,0.02,1,80290,0.02,2,80290.1,0.01,1,80290.4,0.03,3,80290.5,61.78,1,80290.6,0.02,2,80290.9,0.04,4,80291,4.63,2,80291.1,0.01,1,80291.2,0.01,1,80291.6,0.01,1,80292,0.01,1,80292.3,0.01,1,80292.5,0.02,2,80292.6,0.01,1,80292.8,0.01,1,80292.9,0.02,2,80293,0.63,1,80293.3,0.1,2,546.44,1009.09,-0.2974,0.1,80288.1
