timestamp_ms,side,price,size,trade_id
1780405276121,sell,68948.6,0.00016076,1012128025
1780405276103,sell,68948.6,0.00001258,1012128024
1780405275910,buy,68948.7,0.00058014,1012128023
1780405275884,buy,68948.7,0.02044969,1012128022
1780405275884,buy,68948.7,0.0012,1012128021
1780405275884,buy,68948.7,0.0001,1012128020
1780405275874,sell,68948.6,0.33489401,1012128019
1780405275873,sell,68948.6,0.02737376,1012128018
1780405275517,buy,68948.7,0.00021755,1012128017
1780405275381,sell,68948.6,0.0029448,1012128016
1780405275351,sell,68948.6,0.08,1012128015
1780405275332,buy,68948.7,0.061743,1012128014
1780405275332,buy,68948.7,0.009432,1012128013
1780405275332,buy,68948.7,0.039625,1012128012
1780405274921,buy,68948.7,0.03,1012128011
1780405274921,buy,68948.7,0.03,1012128010
1780405274910,buy,68948.8,0.03,1012128009
1780405274910,buy,68948.8,0.03,1012128008
1780405274907,sell,68948.8,0.037,1012128007
1780405274907,sell,68948.8,0.05346439,1012128006
1780405274907,sell,68949.8,0.00001455,1012128005
1780405274907,sell,68950,0.00011113,1012128004
1780405274907,sell,68950.1,0.00232,1012128003
1780405274907,sell,68951.8,0.00001455,1012128002
1780405274907,sell,68953.5,0.00050038,1012128001
1780405274907,sell,68953.5,0.00008643,1012128000
1780405274907,sell,68955.7,0.00001035,1012127999
1780405274907,sell,68955.7,0.0000643,1012127998
1780405274907,sell,68956,0.0015,1012127997
1780405274907,sell,68957,0.22491392,1012127996
1780405274900,buy,68957.1,0.03,1012127995
1780405274900,buy,68957.1,0.03,1012127994
1780405274900,sell,68959.1,0.06,1012127993
1780405274894,sell,68959.1,0.13007606,1012127992
1780405274894,sell,68960.4,0.03,1012127991
1780405274894,sell,68960.4,0.03,1012127990
1780405274894,sell,68960.4,0.0001,1012127989
1780405274894,sell,68960.4,0.17401279,1012127988
1780405274894,sell,68960.4,0.12638,1012127987
1780405274894,sell,68960.4,0.19960721,1012127986
1780405274894,sell,68960.4,0.00005314,1012127985
1780405274894,sell,68960.4,0.00019965,1012127984
1780405274894,sell,68960.4,0.009,1012127983
1780405274838,sell,68960.4,0.02,1012127982
1780405274838,sell,68960.4,0.03,1012127981
1780405274838,sell,68960.4,0.03,1012127980
1780405274796,sell,68960.4,0.00403247,1012127979
1780405274666,buy,68960.5,0.01435741,1012127978
1780405274666,buy,68960.5,0.00014364,1012127977
1780405274086,sell,68960.4,0.00025977,1012127976
1780405273665,sell,68960.4,0.0714,1012127975
1780405273665,sell,68960.4,0.0274,1012127974
1780405273665,sell,68960.4,0.0012,1012127973
1780405273401,buy,68960.5,0.000029,1012127972
1780405272660,sell,68962.8,0.00145005,1012127971
1780405272660,sell,68966,0.00005274,1012127970
1780405272660,sell,68968.1,0.00112955,1012127969
1780405272660,sell,68971.5,0.00001262,1012127968
1780405272660,sell,68971.5,0.00006757,1012127967
1780405272660,sell,68971.6,0.00086992,1012127966
1780405272660,sell,68972.5,0.03,1012127965
1780405272660,sell,68972.5,0.03,1012127964
1780405272651,sell,68976.4,0.01575328,1012127963
1780405272651,sell,68976.4,0.00006282,1012127962
1780405272651,sell,68976.4,0.00193996,1012127961
1780405272651,sell,68976.4,0.02705004,1012127960
1780405272651,sell,68976.4,0.00010618,1012127959
1780405272515,sell,68976.4,0.00840323,1012127958
1780405272515,sell,68976.4,0.0126,1012127957
1780405272515,sell,68976.4,0.02899,1012127956
1780405272515,sell,68976.4,0.00007853,1012127955
1780405272494,sell,68976.4,0.00002147,1012127954
1780405272408,sell,68976.4,0.02010735,1012127953
1780405272408,sell,68976.4,0.03,1012127952
1780405272408,sell,68976.4,0.02989265,1012127951
1780405272393,sell,68976.4,0.00010735,1012127950
1780405271053,buy,68976.5,0.00888708,1012127949
1780405270767,buy,68976.5,0.00042333,1012127948
1780405270566,sell,68976.4,0.12368,1012127947
1780405270566,sell,68976.4,0.03718466,1012127946
1780405270566,sell,68976.4,0.06281534,1012127945
